"","Likelihood","pneu","plet","alpha","beta","Nanc","nu","T","scale","level","ss","h_co","fit","rep"
"177",-2734.31910533153,0,0.1,0.189750853724696,628.821478411691,9778.22408952099,1.02327589714976,0.00634816859435909,"na","0.10","1000","0.5","0.1",4
"178",-2736.03490745672,0,0.08,0.18717107207139,758.231371296181,9778.22408952099,1.02327589714976,0.00634816859435909,"na","0.10","1000","0.5","0.08",4
"179",-2741.49228535672,0,0.06,0.184997749882739,907.148246842767,9778.22408952099,1.02327589714976,0.00634816859435909,"na","0.10","1000","0.5","0.06",4
"180",-2750.79358075756,0,0.04,0.183048505143209,1078.9322881047,9778.22408952099,1.02327589714976,0.00634816859435909,"na","0.10","1000","0.5","0.04",4
"181",-2763.64289601974,0,0.02,0.181139442410272,1282.5758276645,9778.22408952099,1.02327589714976,0.00634816859435909,"na","0.10","1000","0.5","0.02",4
"182",-2779.32292230384,0,0,0.17782117297034,1583.66868028662,9778.22408952099,1.02327589714976,0.00634816859435909,"na","0.10","1000","0.5","0.0",4
"183",-5218.10842957868,0,0.5,0.407663525872299,4.53534388113283,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.5",3
"184",-4794.7469057801,0,0.48,0.375724818905649,6.1756871016449,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.48",3
"185",-4432.23184530615,0,0.46,0.349688053680181,8.30674176887134,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.46",3
"186",-4123.06798793528,0,0.44,0.328346102469146,11.0405842898513,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.44",3
"187",-3860.6642425216,0,0.42,0.310619259739987,14.5139832874885,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.42",3
"188",-3639.19750397338,0,0.4,0.295683543366063,18.8989365891565,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.4",3
"189",-3453.50251044565,0,0.38,0.282912286726615,24.4027165062033,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.38",3
"190",-3298.97822085195,0,0.36,0.272392264682217,31.1179299973949,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.36",3
"191",-3171.52404807681,0,0.34,0.262414137430251,39.7190301313788,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.34",3
"192",-3067.4656838235,0,0.32,0.253418766257021,50.4914973956599,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.32",3
"193",-2983.50686982101,0,0.3,0.245608348958124,63.6871909022094,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.3",3
"194",-2916.70242369765,0,0.28,0.238513187378148,80.0181444374796,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.28",3
"195",-2864.41790980435,0,0.26,0.2320019345055,100.191596021244,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.26",3
"196",-2824.30616688061,0,0.24,0.226001311967397,125.073952613144,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.24",3
"197",-2794.28725233624,0,0.22,0.22046949910952,155.676219864591,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.22",3
"198",-2772.53074784631,0,0.2,0.215266650798516,193.328092907436,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.2",3
"199",-2757.42324484849,0,0.18,0.21040213495277,239.611859930019,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.18",3
"200",-2747.57673056654,0,0.16,0.20580639665951,296.543011716947,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.16",3
"201",-2741.90255205531,0,0.14,0.201531067073128,365.984996364186,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.14",3
"202",-2739.76200406953,0,0.12,0.197727071360053,448.859942270052,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.12",3
"203",-2741.04230466206,0,0.1,0.194597099630618,543.995143658471,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.1",3
"204",-2746.01702759291,0,0.08,0.192186003464394,650.052130985238,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.08",3
"205",-2755.05087460149,0,0.06,0.190373432589767,766.275767980036,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.06",3
"206",-2768.33980804181,0,0.04,0.189253809811459,888.967701180408,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.04",3
"207",-2785.86839208959,0,0.02,0.18748969924838,1044.51985948195,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.02",3
"208",-2807.21971856556,0,0,0.185353439724866,1239.07777687411,9846.71008177974,5.3071500322617,0.000100000137899423,"na","0.10","1000","0.5","0.0",3
"209",-4901.57002600085,0,0.5,0.402643753669045,4.66516627938183,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.5",2
"210",-4515.23783879591,0,0.48,0.367543965670404,6.47984946519515,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.48",2
"211",-4187.38094332002,0,0.46,0.338859011649966,8.90167210714633,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.46",2
"212",-3910.49977016145,0,0.44,0.316259848580444,12.0406260968282,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.44",2
"213",-3678.01768686659,0,0.42,0.297823675418317,16.088622449041,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.42",2
"214",-3484.1294492107,0,0.4,0.282499551271006,21.271392782402,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.4",2
"215",-3323.68575052904,0,0.38,0.269526056887336,27.8716272580478,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.38",2
"216",-3192.10091924145,0,0.36,0.258404005279252,36.2137515687603,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.36",2
"217",-3085.28174179984,0,0.34,0.248575462221428,46.8306594071798,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.34",2
"218",-2999.56955637674,0,0.32,0.239906802677757,60.18531711563,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.32",2
"219",-2931.69959420257,0,0.3,0.232133406979428,76.9921155713658,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.3",2
"220",-2878.7676455334,0,0.28,0.225101578323512,98.0915841284394,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.28",2
"221",-2838.20507051008,0,0.26,0.218723883494672,124.445816156433,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.26",2
"222",-2807.75936319867,0,0.24,0.212846677695738,157.512817725972,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.24",2
"223",-2785.46454619508,0,0.22,0.207449590132662,198.540653670922,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.22",2
"224",-2769.60118706062,0,0.2,0.202397992764774,249.884962430386,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.2",2
"225",-2758.67073406486,0,0.18,0.197656070804883,313.694310942722,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.18",2
"226",-2751.47627126769,0,0.16,0.193074032176795,394.670666399339,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.16",2
"227",-2747.32299494004,0,0.14,0.188805451711485,495.710150278977,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.14",2
"228",-2746.14148115999,0,0.12,0.185308168473886,614.093839692784,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.12",2
"229",-2748.3188724283,0,0.1,0.182581546501307,748.941916685189,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.1",2
"230",-2754.25368876086,0,0.08,0.180642038089941,896.712958714506,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.08",2
"231",-2764.06999398626,0,0.06,0.17893416143362,1067.73365951194,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.06",2
"232",-2777.46941495121,0,0.04,0.176099207483004,1308.92835163077,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.04",2
"233",-2793.52283994416,0,0.02,0.173285064440545,1607.51812304271,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.02",2
"234",-2810.62799993897,0,0,0.167927645566511,2152.58474639126,9747.01975263585,1.04451594698919,0.0109633926177432,"na","0.10","1000","0.5","0.0",2
"235",-5040.13407476294,0,0.5,0.338710700685181,5.92696597485171,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.5",1
"236",-4649.1624972945,0,0.48,0.316851555750176,8.0876123713899,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.48",1
"237",-4315.52666434042,0,0.46,0.298808307673798,10.8939172393157,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.46",1
"238",-4031.9171818135,0,0.44,0.283804010571199,14.4984098075474,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.44",1
"239",-3791.91129594899,0,0.42,0.271154310520604,19.0911444501587,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.42",1
"240",-3589.83846146937,0,0.4,0.26035066877741,24.9204246066562,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.4",1
"241",-3420.67651109007,0,0.38,0.250921384713028,32.2369641317136,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.38",1
"242",-3279.96484380321,0,0.36,0.242643431080974,41.4348259841603,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.36",1
"243",-3163.74062064679,0,0.34,0.235272470044831,52.9345702793619,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.34",1
"244",-3068.48280784514,0,0.32,0.22864381279364,67.2632330063948,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.32",1
"245",-2991.06797213048,0,0.3,0.22263346425682,85.0581168365367,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.3",1
"246",-2928.73289788486,0,0.28,0.217214126644531,106.921672901904,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.28",1
"247",-2879.04553597996,0,0.26,0.212114698470837,134.258551571123,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.26",1
"248",-2839.86363436098,0,0.24,0.20777688129861,167.048388296471,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.24",1
"249",-2809.32278288436,0,0.22,0.20340004211105,207.740451837242,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.22",1
"250",-2785.7320912589,0,0.2,0.198902507011268,260.136402339897,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.2",1
"251",-2767.54469154777,0,0.18,0.194817950877914,324.076429174787,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.18",1
"252",-2753.46000368517,0,0.16,0.190506139633288,406.409182911258,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.16",1
"253",-2742.60346368505,0,0.14,0.186294929945782,511.811319306037,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.14",1
"254",-2734.7924367276,0,0.12,0.182780477208184,636.362721401781,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.12",1
"255",-2730.41480794074,0,0.1,0.180028353589063,779.318254545936,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.1",1
"256",-2729.92184326788,0,0.08,0.177938902601424,939.516036429561,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.08",1
"257",-2733.44975858434,0,0.06,0.176230160810484,1121.24910636406,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.06",1
"258",-2740.73582650759,0,0.04,0.174026347185354,1355.80715958808,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.04",1
"259",-2751.00248944336,0,0.02,0.171204668415602,1672.57301886251,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.02",1
"260",-2762.952847829,0,0,0.167374633329546,2131.69896068693,9548.60508854295,1.04733824685198,0.361898560487804,"na","0.10","1000","0.5","0.0",1
"261",-6897.07038789421,0,0.5,0.38443146618972,4.14698376129552,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.5",10
"262",-6339.75089222427,0,0.48,0.363880115138131,5.4292315203283,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.48",10
"263",-5849.1950285866,0,0.46,0.346441667451696,7.02356956694681,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.46",10
"264",-5417.90798261377,0,0.44,0.331815284097152,8.98050323298067,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.44",10
"265",-5039.30894121056,0,0.42,0.319429156146166,11.3499098081983,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.42",10
"266",-4707.59034017954,0,0.4,0.308733244858719,14.2013873111733,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.4",10
"267",-4417.60153896836,0,0.38,0.299560799223685,17.6139297752705,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.38",10
"268",-4164.75747192463,0,0.36,0.291831340817466,21.6199951883178,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.36",10
"269",-3944.96631894523,0,0.34,0.28448048069214,26.4811953500516,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.34",10
"270",-3754.55414676394,0,0.32,0.278011389988485,32.1825326540377,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.32",10
"271",-3590.21955947239,0,0.3,0.272201656913716,38.8939355436116,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.3",10
"272",-3448.9889493592,0,0.28,0.266942835271746,46.7575374007563,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.28",10
"273",-3328.17904924045,0,0.26,0.262172581838403,56.0067541035795,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.26",10
"274",-3225.37249803704,0,0.24,0.25730867463918,66.9545943528394,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.24",10
"275",-3138.37080155731,0,0.22,0.252964724846223,79.7113380450609,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.22",10
"276",-3065.19881558837,0,0.2,0.248892654302594,94.592553067362,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.2",10
"277",-3004.07565738596,0,0.18,0.244935560598402,112.132905552312,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.18",10
"278",-2953.39265132641,0,0.16,0.241207129676194,132.479304814482,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.16",10
"279",-2911.70371678787,0,0.14,0.237622145847132,156.286577455129,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.14",10
"280",-2877.69914521497,0,0.12,0.234144238978269,184.137313657676,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.12",10
"281",-2850.18258350611,0,0.1,0.230729439988924,216.873712325404,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.1",10
"282",-2828.06386325352,0,0.08,0.227373661926573,255.19221758758,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.08",10
"283",-2810.38733877754,0,0.06,0.223910775142381,301.419293853735,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.06",10
"284",-2796.3953225641,0,0.04,0.220613996255449,355.155275079025,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.04",10
"285",-2785.64110486025,0,0.02,0.217097443530408,420.944386253322,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.02",10
"286",-2777.97997783667,0,0,0.214211492754579,493.604897674249,8414.20091086475,1.18194058486293,2.85205206951207,"na","0.10","1000","0.0","0.0",10
"287",-6557.64286497923,0,0.5,0.411774485190409,4.43511895080918,9948.21749628028,1.09710053853938,0.000669046153275435,"na","0.10","1000","0.0","0.5",9
"288",-6026.03209358407,0,0.48,0.383337815541638,5.9203578610417,9948.21749628028,1.09710053853938,0.000669046153275435,"na","0.10","1000","0.0","0.48",9
"289",-5560.57011888276,0,0.46,0.360656022506049,7.77705514824183,9948.21749628028,1.09710053853938,0.000669046153275435,"na","0.10","1000","0.0","0.46",9
"290",-5153.63309309411,0,0.44,0.341022142053129,10.1391316788622,9948.21749628028,1.09710053853938,0.000669046153275435,"na","0.10","1000","0.0","0.44",9
"291",-4798.53273376071,0,0.42,0.325211768648592,13.0232346016837,9948.21749628028,1.09710053853938,0.000669046153275435,"na","0.10","1000","0.0","0.42",9
"292",-4489.38259572717,0,0.4,0.311956472895477,16.544703276217,9948.21749628028,1.09710053853938,0.000669046153275435,"na","0.10","1000","0.0","0.4",9
"293",-4220.97419953605,0,0.38,0.300696604819007,20.8129189176805,9948.21749628028,1.09710053853938,0.000669046153275435,"na","0.10","1000","0.0","0.38",9
"294",-3988.68131754764,0,0.36,0.291003321957298,25.9553550573839,9948.21749628028,1.09710053853938,0.000669046153275435,"na","0.10","1000","0.0","0.36",9
"295",-3788.38005027826,0,0.34,0.282548016652257,32.1210249751286,9948.21749628028,1.09710053853938,0.000669046153275435,"na","0.10","1000","0.0","0.34",9
"296",-3616.3824593127,0,0.32,0.27507774824938,39.4846533639871,9948.21749628028,1.09710053853938,0.000669046153275435,"na","0.10","1000","0.0","0.32",9
