,X,Likelihood,pneu,plet,alpha,beta,Nanc,nu,T,scale,level,ss,h_co,dist,rep
204,204,-49.81478633,na,na,0.183987161,1354.975092,9808.572638,0.06781508,0.000108745,na,0.1,10,0,gamma,10
205,205,-47.19400587,0.122380895,0.020836066,0.287363753,473.9095765,9417.130423,1.074900132,1.577477511,na,0.1,10,0,neugammalet,9
206,206,-47.69879884,0,0.324271859,0.20138437,106.9308255,9417.130423,1.074900132,1.577477511,na,0.1,10,0,gammalet,9
207,207,-47.16677667,0.105508785,0,0.269150492,575.0533865,9417.130423,1.074900132,1.577477511,na,0.1,10,0,neugamma,9
208,208,-47.26064413,na,na,0.187241629,1206.78542,9417.130423,1.074900132,1.577477511,na,0.1,10,0,gamma,9
209,209,-47.29619726,0.082237588,0.267404835,0.219551004,221.3436292,9191.013699,1.090482624,1.013866922,na,0.1,10,0,neugammalet,8
210,210,-47.4484686,0,0.085831778,0.158397044,1689.550092,9191.013699,1.090482624,1.013866922,na,0.1,10,0,gammalet,8
211,211,-48.31432851,0.125437882,0,0.2423259,1117.453186,9191.013699,1.090482624,1.013866922,na,0.1,10,0,neugamma,8
212,212,-47.4641816,na,na,0.159837444,2825.993238,9191.013699,1.090482624,1.013866922,na,0.1,10,0,gamma,8
213,213,-47.56368349,0.10333701,0.003771417,0.272986859,553.695594,9841.0734,1.33917324,0.005401901,na,0.1,10,0,neugammalet,7
214,214,-47.26449477,0,0.037559559,0.189973592,962.175521,9841.0734,1.33917324,0.005401901,na,0.1,10,0,gammalet,7
215,215,-48.50488028,0.155152754,0,0.336123959,411.0255005,9841.0734,1.33917324,0.005401901,na,0.1,10,0,neugamma,7
216,216,-47.24140814,na,na,0.190611619,1156.942279,9841.0734,1.33917324,0.005401901,na,0.1,10,0,gamma,7
217,217,-49.06578645,0.046928256,0.271649166,0.247347155,114.3931962,9759.176967,0.163158213,0.000105285,na,0.1,10,0,neugammalet,6
218,218,-49.65701999,0,0.303520702,0.209882023,112.8025239,9759.176967,0.163158213,0.000105285,na,0.1,10,0,gammalet,6
219,219,-48.91669264,0.104551956,0,0.280582966,490.6480027,9759.176967,0.163158213,0.000105285,na,0.1,10,0,neugamma,6
220,220,-49.07528235,na,na,0.196342277,962.1866167,9759.176967,0.163158213,0.000105285,na,0.1,10,0,gamma,6
221,221,-47.66543989,0.161016782,0.003684289,0.370314928,262.1851629,9749.904062,0.966371387,0.109378203,na,0.1,10,0,neugammalet,5
222,222,-48.72795027,0,0.184702034,0.209597338,233.9164374,9749.904062,0.966371387,0.109378203,na,0.1,10,0,gammalet,5
223,223,-47.56147642,0.104089668,0,0.288672858,401.6951824,9749.904062,0.966371387,0.109378203,na,0.1,10,0,neugamma,5
224,224,-48.07147483,na,na,0.201410141,790.3108939,9749.904062,0.966371387,0.109378203,na,0.1,10,0,gamma,5
225,225,-48.00006335,0.003730434,0.466395115,0.218686725,24.75009088,9615.578101,1.206772132,0.082185482,na,0.1,10,0,neugammalet,4
226,226,-50.37295781,0,0.192059345,0.165269297,733.2135891,9615.578101,1.206772132,0.082185482,na,0.1,10,0,gammalet,4
227,227,-51.60982653,0.053723755,0,0.186143298,2480.547289,9615.578101,1.206772132,0.082185482,na,0.1,10,0,neugamma,4
228,228,-50.81948114,na,na,0.162503817,3018.612983,9615.578101,1.206772132,0.082185482,na,0.1,10,0,gamma,4
229,229,-51.46868588,0.097765145,0.001124116,0.265615222,510.9681199,8920.032403,1.104087712,2.841141904,na,0.1,10,0,neugammalet,3
230,230,-49.96490351,0,0.397943497,0.236737251,33.95713869,8920.032403,1.104087712,2.841141904,na,0.1,10,0,gammalet,3
231,231,-50.48939645,0.027992613,0,0.210708448,788.7674595,8920.032403,1.104087712,2.841141904,na,0.1,10,0,neugamma,3
232,232,-50.24238613,na,na,0.194052887,934.8150463,8920.032403,1.104087712,2.841141904,na,0.1,10,0,gamma,3
233,233,-46.05141341,0.178983999,0.00100659,0.37163747,316.6820925,9154.453678,1.074485456,1.516864301,na,0.1,10,0,neugammalet,2
234,234,-46.36625311,0,0.09222711,0.181520801,819.7778391,9154.453678,1.074485456,1.516864301,na,0.1,10,0,gammalet,2
235,235,-45.86463211,0.120185968,0,0.274978817,601.7535756,9154.453678,1.074485456,1.516864301,na,0.1,10,0,neugamma,2
236,236,-46.30351735,na,na,0.178619296,1552.341672,9154.453678,1.074485456,1.516864301,na,0.1,10,0,gamma,2
237,237,-144.1620677,0.225708949,0.61918061,0.978315578,1.293389376,9752.734742,1.119301942,0.009585462,na,0.1,10,0,neugammalet,1
238,238,-45.35355899,0,0.342045984,0.197375872,104.8637504,9752.734742,1.119301942,0.009585462,na,0.1,10,0,gammalet,1
239,239,-45.70811783,0.080786579,0,0.233035021,953.8817345,9752.734742,1.119301942,0.009585462,na,0.1,10,0,neugamma,1
240,240,-45.45414638,na,na,0.178263136,1703.305141,9752.734742,1.119301942,0.009585462,na,0.1,10,0,gamma,1
241,241,-2786.377972,0.059874609,0.048175623,0.221844618,524.8040728,9845.95514,1.961969699,0.000101132,na,0.05,1000,0.5,neugammalet,10
242,242,-2785.266877,0,0.049705614,0.191614081,601.6872982,9845.95514,1.961969699,0.000101132,na,0.05,1000,0.5,gammalet,10
243,243,-2797.127728,0.023715638,0,0.196881622,858.626494,9845.95514,1.961969699,0.000101132,na,0.05,1000,0.5,neugamma,10
244,244,-2796.59372,na,na,0.186432788,912.9008158,9845.95514,1.961969699,0.000101132,na,0.05,1000,0.5,gamma,10
245,245,-2786.199409,0.063999187,0.005283348,0.221528969,716.4178312,10058.50804,0.990204745,0.053384282,na,0.05,1000,0.5,neugammalet,9
246,246,-2777.614473,0,0.045842603,0.193729813,607.3398054,10058.50804,0.990204745,0.053384282,na,0.05,1000,0.5,gammalet,9
247,247,-2787.552929,0.041091159,0,0.208011686,796.2475945,10058.50804,0.990204745,0.053384282,na,0.05,1000,0.5,neugamma,9
248,248,-2786.70334,na,na,0.189384183,879.025068,10058.50804,0.990204745,0.053384282,na,0.05,1000,0.5,gamma,9
249,249,-2809.452306,0.117915227,0.007884875,0.243383599,802.6564956,9858.069052,1.025636979,0.054243341,na,0.05,1000,0.5,neugammalet,8
250,250,-2789.369539,0,0.07037667,0.18256538,705.0785557,9858.069052,1.025636979,0.054243341,na,0.05,1000,0.5,gammalet,8
251,251,-2813.376844,0.070700509,0,0.211103484,1008.743593,9858.069052,1.025636979,0.054243341,na,0.05,1000,0.5,neugamma,8
252,252,-2813.068453,na,na,0.175740756,1309.024006,9858.069052,1.025636979,0.054243341,na,0.05,1000,0.5,gamma,8
253,253,-2810.981252,0.036989043,0.040877599,0.198522531,747.2364451,9852.089728,1.018180835,0.049754786,na,0.05,1000,0.5,neugammalet,7
254,254,-2807.560878,0,0.047559491,0.1869183,693.7924103,9852.089728,1.018180835,0.049754786,na,0.05,1000,0.5,gammalet,7
255,255,-2819.812593,0.033073296,0,0.197832422,919.6815237,9852.089728,1.018180835,0.049754786,na,0.05,1000,0.5,neugamma,7
256,256,-2817.727686,na,na,0.181989028,1044.135903,9852.089728,1.018180835,0.049754786,na,0.05,1000,0.5,gamma,7
257,257,-2837.983844,0.061905012,0.062599298,0.218042071,547.0875766,9842.078394,1.029309681,0.037493604,na,0.05,1000,0.5,neugammalet,6
258,258,-2837.226539,0,0.058263544,0.183638104,708.3624424,9842.078394,1.029309681,0.037493604,na,0.05,1000,0.5,gammalet,6
259,259,-2854.057369,0.041891139,0,0.197976594,1000.134918,9842.078394,1.029309681,0.037493604,na,0.05,1000,0.5,neugamma,6
260,260,-2852.748023,na,na,0.177664366,1183.353728,9842.078394,1.029309681,0.037493604,na,0.05,1000,0.5,gamma,6
261,261,-2783.462849,0.064020808,0.001236834,0.220496271,748.5413788,9882.804748,0.8579005,0.000100077,na,0.05,1000,0.5,neugammalet,5
262,262,-2779.916732,0,0.023649531,0.190282931,753.4605441,9882.804748,0.8579005,0.000100077,na,0.05,1000,0.5,gammalet,5
263,263,-2783.419779,0.054159816,0,0.214616484,779.4534023,9882.804748,0.8579005,0.000100077,na,0.05,1000,0.5,neugamma,5
264,264,-2782.476965,na,na,0.188540139,902.5395521,9882.804748,0.8579005,0.000100077,na,0.05,1000,0.5,gamma,5
265,265,-2871.148565,0.042407831,0.010950931,0.20315598,814.2055732,9767.994192,1.017287481,0.048951175,na,0.05,1000,0.5,neugammalet,4
266,266,-2864.22631,0,0.046557387,0.187397616,673.4326227,9767.994192,1.017287481,0.048951175,na,0.05,1000,0.5,gammalet,4
267,267,-2874.736,0.02081523,0,0.192018237,935.2937937,9767.994192,1.017287481,0.048951175,na,0.05,1000,0.5,neugamma,4
268,268,-2874.269323,na,na,0.182891941,995.0431088,9767.994192,1.017287481,0.048951175,na,0.05,1000,0.5,gamma,4
269,269,-2785.011894,0.070499004,0.107523653,0.23238514,341.714526,9855.719184,1.183025635,0.000762022,na,0.05,1000,0.5,neugammalet,3
270,270,-2785.335777,0,0.108027406,0.194143625,401.1375912,9855.719184,1.183025635,0.000762022,na,0.05,1000,0.5,gammalet,3
271,271,-2837.219454,0.029445061,0,0.194932186,948.8781679,9855.719184,1.183025635,0.000762022,na,0.05,1000,0.5,neugamma,3
272,272,-2836.460209,na,na,0.182224737,1026.595843,9855.719184,1.183025635,0.000762022,na,0.05,1000,0.5,gamma,3
273,273,-2808.056617,0.081179036,0.059065597,0.229104686,458.368571,9121.461243,1.085351309,1.374670719,na,0.05,1000,0.5,neugammalet,2
274,274,-2809.495019,0,0.053202658,0.18569649,605.8467181,9121.461243,1.085351309,1.374670719,na,0.05,1000,0.5,gammalet,2
275,275,-2821.782631,0.0676047,0,0.212222617,780.5020577,9121.461243,1.085351309,1.374670719,na,0.05,1000,0.5,neugamma,2
276,276,-2822.523914,na,na,0.180200127,958.657331,9121.461243,1.085351309,1.374670719,na,0.05,1000,0.5,gamma,2
277,277,-2767.584592,0.032661617,0.084212257,0.204137767,502.8712316,9610.615459,1.038751147,0.300619771,na,0.05,1000,0.5,neugammalet,1
278,278,-2767.155807,0,0.074698029,0.186859247,605.2318057,9610.615459,1.038751147,0.300619771,na,0.05,1000,0.5,gammalet,1
279,279,-2794.465335,0.052943261,0,0.203697965,985.8404918,9610.615459,1.038751147,0.300619771,na,0.05,1000,0.5,neugamma,1
280,280,-2792.834792,na,na,0.179564961,1149.394519,9610.615459,1.038751147,0.300619771,na,0.05,1000,0.5,gamma,1
281,281,-2805.371037,0.001394656,0.001045733,0.19983821,624.3110951,9709.59457,1.034547675,0.044316066,na,0.05,1000,0,neugammalet,10
282,282,-2805.41699,0,0.001090456,0.199242813,628.2659285,9709.59457,1.034547675,0.044316066,na,0.05,1000,0,gammalet,10
283,283,-2803.991665,0.077344311,0,0.243360994,498.9432833,9709.59457,1.034547675,0.044316066,na,0.05,1000,0,neugamma,10
284,284,-2805.330468,na,na,0.199175979,631.0966593,9709.59457,1.034547675,0.044316066,na,0.05,1000,0,gamma,10
285,285,-2819.670615,0.089277161,0.009892525,0.252367389,464.1119291,9779.864769,1.05297743,0.008730078,na,0.05,1000,0,neugammalet,9
286,286,-2820.568005,0,0.011861115,0.200652558,588.3752924,9779.864769,1.05297743,0.008730078,na,0.05,1000,0,gammalet,9
287,287,-2820.47912,0.062962285,0,0.232640502,544.3754857,9779.864769,1.05297743,0.008730078,na,0.05,1000,0,neugamma,9
288,288,-2821.143363,na,na,0.199146508,648.702374,9779.864769,1.05297743,0.008730078,na,0.05,1000,0,gamma,9
289,289,-2781.827958,0.107426959,0.001008999,0.274856579,405.0067285,9790.800073,1.085695515,0.001649625,na,0.05,1000,0,neugammalet,8
290,290,-2780.449188,0,0.024212823,0.209504929,462.2732885,9790.800073,1.085695515,0.001649625,na,0.05,1000,0,gammalet,8
291,291,-2781.78328,0.093141502,0,0.262886934,431.1557759,9790.800073,1.085695515,0.001649625,na,0.05,1000,0,neugamma,8
292,292,-2783.660145,na,na,0.206339518,561.0380527,9790.800073,1.085695515,0.001649625,na,0.05,1000,0,gamma,8
293,293,-2781.590003,0.050686482,0.011061872,0.223736537,518.4869793,9681.413151,1.043111418,0.060344029,na,0.05,1000,0,neugammalet,7
294,294,-2780.823455,0,0.001190514,0.197451895,635.4783246,9681.413151,1.043111418,0.060344029,na,0.05,1000,0,gammalet,7
295,295,-2780.691587,0.038365717,0,0.216111546,578.2342882,9681.413151,1.043111418,0.060344029,na,0.05,1000,0,neugamma,7
296,296,-2780.755162,na,na,0.197328936,640.7241495,9681.413151,1.043111418,0.060344029,na,0.05,1000,0,gamma,7
297,297,-2764.31158,0.107793238,0.006075554,0.264096837,448.4061043,9811.600909,1.027099955,0.039292024,na,0.05,1000,0,neugammalet,6
298,298,-2767.640404,0,0.001037953,0.197696476,646.3793428,9811.600909,1.027099955,0.039292024,na,0.05,1000,0,gammalet,6
299,299,-2764.498595,0.097222943,0,0.254673252,486.6342765,9811.600909,1.027099955,0.039292024,na,0.05,1000,0,neugamma,6
300,300,-2767.609423,na,na,0.1977621,647.8452418,9811.600909,1.027099955,0.039292024,na,0.05,1000,0,gamma,6
301,301,-2781.854622,0.084433663,0.001017171,0.250837763,495.7207475,9906.478482,1.044694421,0.009723975,na,0.05,1000,0,neugammalet,5
302,302,-2775.684479,0,0.022155148,0.205717997,526.6599592,9906.478482,1.044694421,0.009723975,na,0.05,1000,0,gammalet,5
303,303,-2777.934943,0.017875195,0,0.211292335,603.7277769,9906.478482,1.044694421,0.009723975,na,0.05,1000,0,neugamma,5
304,304,-2777.427169,na,na,0.202838364,630.6597973,9906.478482,1.044694421,0.009723975,na,0.05,1000,0,gamma,5
305,305,-2794.000163,0.062056755,0.002198128,0.233791181,510.5651556,9729.935851,1.024924292,0.094294915,na,0.05,1000,0,neugammalet,4
306,306,-2793.896864,0,0.001053147,0.200638663,612.2807685,9729.935851,1.024924292,0.094294915,na,0.05,1000,0,gammalet,4
307,307,-2793.63968,0.041878003,0,0.22193694,548.8759006,9729.935851,1.024924292,0.094294915,na,0.05,1000,0,neugamma,4
308,308,-2793.814529,na,na,0.200554876,615.7074195,9729.935851,1.024924292,0.094294915,na,0.05,1000,0,gamma,4
309,309,-2823.874622,0.083076358,0.01895078,0.242678723,472.1984686,9715.534039,1.035152892,0.126084621,na,0.05,1000,0,neugammalet,3
310,310,-2826.313203,0,0.005383781,0.194886355,662.8235058,9715.534039,1.035152892,0.126084621,na,0.05,1000,0,gammalet,3
311,311,-2824.192466,0.080570291,0,0.238556045,546.6740821,9715.534039,1.035152892,0.126084621,na,0.05,1000,0,neugamma,3
312,312,-2826.443977,na,na,0.194280512,692.6287669,9715.534039,1.035152892,0.126084621,na,0.05,1000,0,gamma,3
313,313,-2839.513904,0.038986219,0.033265489,0.224874596,443.5423326,9850.466746,1.056663691,0.005095929,na,0.05,1000,0,neugammalet,2
314,314,-2840.954125,0,0.025167425,0.202978262,525.8909412,9850.466746,1.056663691,0.005095929,na,0.05,1000,0,gammalet,2
315,315,-2842.226266,0.063492983,0,0.23387862,541.4601763,9850.466746,1.056663691,0.005095929,na,0.05,1000,0,neugamma,2
316,316,-2843.343603,na,na,0.200067848,641.6018502,9850.466746,1.056663691,0.005095929,na,0.05,1000,0,gamma,2
317,317,-2807.30484,0.062029439,0.001118319,0.226968446,600.1863224,9745.915666,1.042195704,0.060950618,na,0.05,1000,0,neugammalet,1
318,318,-2805.157403,0,0.019670844,0.197158972,612.4841767,9745.915666,1.042195704,0.060950618,na,0.05,1000,0,gammalet,1
319,319,-2806.772066,0.011190211,0,0.199940933,698.9136459,9745.915666,1.042195704,0.060950618,na,0.05,1000,0,neugamma,1
320,320,-2806.766616,na,na,0.194908386,719.2839802,9745.915666,1.042195704,0.060950618,na,0.05,1000,0,gamma,1
321,321,-387.9678069,0.016549392,0.001314241,0.19434776,861.2789418,9846.755276,1.031674854,0.00424046,na,0.05,100,0.5,neugammalet,10
322,322,-388.9873976,0,0.067852779,0.1910064,562.205402,9846.755276,1.031674854,0.00424046,na,0.05,100,0.5,gammalet,10
323,323,-388.0783934,0.027266027,0,0.200411633,820.5602397,9846.755276,1.031674854,0.00424046,na,0.05,100,0.5,neugamma,10
324,324,-387.7015433,na,na,0.18760911,900.7071412,9846.755276,1.031674854,0.00424046,na,0.05,100,0.5,gamma,10
325,325,-400.1470086,0.052783554,0.001176215,0.215393908,758.7673153,10058.86376,0.831288807,0.001185332,na,0.05,100,0.5,neugammalet,9
326,326,-399.5101063,0,0.060799417,0.191607629,596.5571358,10058.86376,0.831288807,0.001185332,na,0.05,100,0.5,gammalet,9
327,327,-399.9058294,0.034713667,0,0.205096406,819.7863054,10058.86376,0.831288807,0.001185332,na,0.05,100,0.5,neugamma,9
328,328,-399.7175574,na,na,0.188262969,916.7681315,10058.86376,0.831288807,0.001185332,na,0.05,100,0.5,gamma,9
329,329,-390.2729363,0.035820771,0.009238918,0.200218022,894.0336704,9895.512408,1.003672941,0.002795746,na,0.05,100,0.5,neugammalet,8
330,330,-391.3242641,0,0.041758376,0.185083266,791.6864486,9895.512408,1.003672941,0.002795746,na,0.05,100,0.5,gammalet,8
331,331,-389.8736739,0.088278865,0,0.233265865,751.7094066,9895.512408,1.003672941,0.002795746,na,0.05,100,0.5,neugamma,8
332,332,-390.6849587,na,na,0.181595123,1104.678828,9895.512408,1.003672941,0.002795746,na,0.05,100,0.5,gamma,8
333,333,-392.2547936,0.03574274,0.001033106,0.20334432,827.1871694,9845.718807,1.03279785,0.060543028,na,0.05,100,0.5,neugammalet,7
334,334,-388.3315005,0,0.17495506,0.203002389,228.0226233,9845.718807,1.03279785,0.060543028,na,0.05,100,0.5,gammalet,7
335,335,-393.2508773,0.056885086,0,0.21516886,770.6333415,9845.718807,1.03279785,0.060543028,na,0.05,100,0.5,neugamma,7
336,336,-391.0129611,na,na,0.185739098,952.7268877,9845.718807,1.03279785,0.060543028,na,0.05,100,0.5,gamma,7
337,337,-396.8726288,0.109226257,0.028554464,0.24382365,603.1242418,9433.532404,1.071483065,0.927220389,na,0.05,100,0.5,neugammalet,6
338,338,-400.3015986,0,0.053873659,0.178973013,803.7609871,9433.532404,1.071483065,0.927220389,na,0.05,100,0.5,gammalet,6
339,339,-396.4645315,0.12985965,0,0.259046339,646.801473,9433.532404,1.071483065,0.927220389,na,0.05,100,0.5,neugamma,6
340,340,-398.7196665,na,na,0.175865178,1215.097339,9433.532404,1.071483065,0.927220389,na,0.05,100,0.5,gamma,6
341,341,-390.5429746,0.001000657,0.183756986,0.207896103,198.4302949,9861.132189,0.987454164,0.067474181,na,0.05,100,0.5,neugammalet,5
342,342,-387.5140782,0,0.076717007,0.196664898,469.3086846,9861.132189,0.987454164,0.067474181,na,0.05,100,0.5,gammalet,5
343,343,-388.6417101,0.034223788,0,0.208422287,729.8710168,9861.132189,0.987454164,0.067474181,na,0.05,100,0.5,neugamma,5
344,344,-388.0833476,na,na,0.190787417,831.3694998,9861.132189,0.987454164,0.067474181,na,0.05,100,0.5,gamma,5
345,345,-401.7128363,0.028894131,0.006316292,0.198338233,828.1821718,9781.635078,1.046932895,0.005401913,na,0.05,100,0.5,neugammalet,4
346,346,-398.9302164,0,0.121583547,0.195294087,357.9083215,9781.635078,1.046932895,0.005401913,na,0.05,100,0.5,gammalet,4
347,347,-402.2691455,0.037563974,0,0.202962585,821.0202026,9781.635078,1.046932895,0.005401913,na,0.05,100,0.5,neugamma,4
348,348,-400.9999461,na,na,0.185127543,937.3045812,9781.635078,1.046932895,0.005401913,na,0.05,100,0.5,gamma,4
349,349,-393.6123675,0.105502952,0.009935152,0.239327311,718.6612137,9748.30054,1.035293324,0.221166151,na,0.05,100,0.5,neugammalet,3
350,350,-393.8147563,0,0.037766676,0.178669657,925.804649,9748.30054,1.035293324,0.221166151,na,0.05,100,0.5,gammalet,3
351,351,-393.368594,0.078233513,0,0.21927835,867.5634275,9748.30054,1.035293324,0.221166151,na,0.05,100,0.5,neugamma,3
352,352,-393.4676534,na,na,0.177178664,1206.931044,9748.30054,1.035293324,0.221166151,na,0.05,100,0.5,gamma,3
353,353,-385.0292029,0.142031975,0.084153446,0.288421873,293.3129683,9484.56334,1.038585833,0.802265949,na,0.05,100,0.5,neugammalet,2
354,354,-385.7934315,0,0.040344772,0.183480887,726.1230173,9484.56334,1.038585833,0.802265949,na,0.05,100,0.5,gammalet,2
355,355,-384.0301022,0.080133736,0,0.225645033,698.2273508,9484.56334,1.038585833,0.802265949,na,0.05,100,0.5,neugamma,2
356,356,-384.7392487,na,na,0.181976989,954.9915394,9484.56334,1.038585833,0.802265949,na,0.05,100,0.5,gamma,2
357,357,-393.3862338,0.031212095,0.006684156,0.193888769,985.1614273,9622.242271,1.032652392,0.29950618,na,0.05,100,0.5,neugammalet,1
358,358,-392.5315229,0,0.044381478,0.183951605,782.4219304,9622.242271,1.032652392,0.29950618,na,0.05,100,0.5,gammalet,1
359,359,-393.3996858,0.040265044,0,0.200848055,932.098129,9622.242271,1.032652392,0.29950618,na,0.05,100,0.5,neugamma,1
360,360,-392.426422,na,na,0.181857142,1069.420006,9622.242271,1.032652392,0.29950618,na,0.05,100,0.5,gamma,1
361,361,-400.3642247,0.072075845,0.06033004,0.245766129,344.0705862,9726.823952,1.040792077,0.036754839,na,0.05,100,0,neugammalet,10
362,362,-401.5205192,0,0.050734542,0.199179833,494.4800997,9726.823952,1.040792077,0.036754839,na,0.05,100,0,gammalet,10
363,363,-398.9150888,0.095200209,0,0.255416457,478.8214296,9726.823952,1.040792077,0.036754839,na,0.05,100,0,neugamma,10
364,364,-399.5163752,na,na,0.195712981,695.9629663,9726.823952,1.040792077,0.036754839,na,0.05,100,0,gamma,10
365,365,-394.8179687,0.08225731,0.010710111,0.254622241,418.47872,9809.737065,0.778298966,0.000103743,na,0.05,100,0,neugammalet,9
366,366,-396.4340096,0,0.020368913,0.201947888,549.0835745,9809.737065,0.778298966,0.000103743,na,0.05,100,0,gammalet,9
367,367,-394.6514461,0.096243853,0,0.266185396,414.2426002,9809.737065,0.778298966,0.000103743,na,0.05,100,0,neugamma,9
368,368,-395.6636255,na,na,0.201782618,612.0030166,9809.737065,0.778298966,0.000103743,na,0.05,100,0,gamma,9
369,369,-389.6085522,0.157351051,0.001033226,0.341251382,279.8229036,9798.82601,0.520061603,0.000257314,na,0.05,100,0,neugammalet,8
370,370,-394.5268743,0,0.046440904,0.210008262,413.8960037,9798.82601,0.520061603,0.000257314,na,0.05,100,0,gammalet,8
371,371,-389.3415375,0.096869649,0,0.273431076,381.3615516,9798.82601,0.520061603,0.000257314,na,0.05,100,0,neugamma,8
372,372,-391.9205876,na,na,0.206767152,556.3551161,9798.82601,0.520061603,0.000257314,na,0.05,100,0,gamma,8
